Time,Angle_1,Voltage_1,Angle_2,Voltage_2,Angle_3,Voltage_3,Angle_4,Voltage_4,Angle_5,Voltage_5,Angle_6,Voltage_6,Angle_7,Voltage_7,Angle_8,Voltage_8,Angle_9,Voltage_9
135.0,0.0,1.0,24.857573213623784,0.9999999999999999,19.549700383683497,1.0,4.308599288903885,0.9927599569970433,7.480613061562251,0.9972296937941854,16.73794809220703,1.015398338098962,17.328502240898462,1.0129948385637373,19.07756578613964,1.0115764950364725,7.950351011488136,0.9878162057451405
58.0,0.0,1.0,23.59306139682988,1.0,18.385936606644194,0.9999999999999998,3.7814437688794826,0.9917163150045574,6.700301572959053,0.993476911313538,15.570803703811583,1.0141799553262143,15.9386501347582,1.0109555446128473,17.805247760707545,1.0102167841030738,6.916991809445663,0.9841543485125583
115.0,0.0,1.0,24.62699585019831,0.9999999999999999,19.379632415528924,0.9999999999999999,4.235828763215218,0.9929666599835693,7.424437376989269,0.9979769690250367,16.57014716749189,1.0162170306578588,17.094505318516944,1.0151717136569147,18.851429360904497,1.012351675268529,7.750111238984508,0.987369526737331
164.0,0.0,1.0,24.792941855428822,0.9999999999999999,19.66230511774447,1.0,4.263106524276594,0.9890732498507894,7.76977598150357,0.9942720449546152,16.848549011968927,1.0146758037252763,17.334575285201904,1.0122354972322536,19.001374348779287,1.0095642300221976,7.606884606827124,0.9781640085281513
193.0,0.0,1.0,25.059513376463208,1.0,19.69052007708155,1.0,4.341895634610692,0.9884952846520021,7.55536359240164,0.9905961033909468,16.871597999618302,1.0128177998979389,17.49449696569635,1.0084340298446455,19.26139477991978,1.0084274487872023,8.095896462766305,0.9798021001794163
36.0,0.0,1.0,24.43518675505038,1.0,19.133263769760074,1.0,4.155482357239819,0.9904552169396537,7.225520161570212,0.9919306923017113,16.3199050496951,1.014819011018132,16.809611947116053,1.0140739932163434,18.653945723530857,1.0113613771492216,7.727302799817441,0.9838205428059369
7.0,0.0,1.0,24.87712780473672,1.0,19.53326865731937,1.0,4.336771254436739,0.9913099975689815,7.521665104561158,0.9966415286391452,16.717679012053242,1.0140155683810836,17.27864215017486,1.0087685193494964,19.08374418194435,1.0092488295254955,8.037107433964465,0.9836782969139202
42.0,0.0,1.0,24.979954366403703,1.0,19.660693465121266,1.0,4.35899150672987,0.9898667648694077,7.6060692915321155,0.9898969745272821,16.842478056341267,1.0130715594597424,17.417139743232244,1.0096195012766533,19.189875579376135,1.0098229201804874,8.082631613360594,0.9851919757302311
49.0,0.0,1.0,23.77668224592941,0.9999999999999999,18.59780606500974,1.0,3.8525396306576103,0.9904629067871951,6.9025403722009475,0.9921202418876168,15.781710990935968,1.0138337208182455,16.15357693102313,1.0106145148723862,17.985602875736745,1.009649037288771,6.997804524601464,0.9817438964388878
120.0,0.0,1.0,24.427576700145963,1.0,19.24843303283424,0.9999999999999999,4.179196511326751,0.9923394509226967,7.446384041170073,0.9955981511043084,16.434721668200947,1.014691925227235,16.871533981329087,1.0114651488788684,18.643564773204712,1.0108785189845737,7.557721411438249,0.9871460432942294
191.0,0.0,1.0,24.31832268885286,1.0,19.107898562868904,1.0,4.116913782379908,0.992883492488994,7.2651873386303825,0.9963039085695041,16.296590920469196,1.0155588091384262,16.755464037498175,1.0139192831210155,18.54049670830031,1.0119571245438161,7.501947461019772,0.9878151150904788
83.0,0.0,1.0,24.649965780495016,1.0,19.417957034047372,1.0,4.370429406549726,0.990815453755642,7.707234559240266,0.9951186127817335,16.604010261040468,1.0146071066662654,16.98796190540145,1.0114148644630705,18.862825452699333,1.0103339183487872,7.993670540103632,0.9837706238880525
166.0,0.0,1.0,24.35218555796986,0.9999999999999997,19.146469012112707,0.9999999999999999,4.032079635313411,0.9924170185864752,7.190767131977252,0.9960370581841782,16.330798600087284,1.0139865050310095,16.85855999474091,1.0089896045829676,18.561223578439268,1.0096694345031454,7.292852175646275,0.9859645267716034
19.0,0.0,1.0,24.48284429295213,0.9999999999999999,19.331718686790175,1.0,4.233386623370143,0.9896772650846822,7.640490033599025,0.9939153055064115,16.516206043824653,1.014043278670484,16.88837852430796,1.0102559164059866,18.689348931450606,1.0092294306026852,7.616064242755435,0.9802234436750842
16.0,0.0,1.0,24.618937143992756,0.9999999999999998,19.386835215660383,1.0,4.2886218394485836,0.9895562983341397,7.610482537626083,0.9934745767507216,16.57119268335288,1.0139965371628352,16.991347588723933,1.010405702634361,18.8261528017068,1.0093528832214247,7.834988730469502,0.9804899544578135
71.0,0.0,1.0,24.980132757699987,0.9999999999999997,19.80738982360583,0.9999999999999998,4.403495698804806,0.988328887378306,7.936496899294494,0.9907583358319646,16.991847769745604,1.0140326945947016,17.46068550136771,1.012156568344826,19.190244083774534,1.0098559651357377,7.955485965714682,0.9798079002401738
92.0,0.0,1.0,24.809681801248207,0.9999999999999999,19.638490951326077,0.9999999999999999,4.376407557885206,0.9904413551029552,7.835493242494339,0.9924178966370638,16.823137927602353,1.0141007245811446,17.256253294791904,1.011376138344334,19.023465560823976,1.0104947246340519,7.91167091733252,0.9851394887544148
124.0,0.0,1.0,25.347773841759164,0.9999999999999998,19.961878487670766,0.9999999999999998,4.457557845238925,0.9882309179375415,7.737946253690157,0.9902839106474568,17.14384494429354,1.0131368865969783,17.81552790840055,1.009720430093259,19.55266972732716,1.008950218564603,8.32537138684136,0.9800304243358898
67.0,0.0,1.0,25.24359881720071,1.0,19.90351377302281,0.9999999999999999,4.419873013478089,0.98963718850724,7.72107975019071,0.9932831787936391,17.087229890641364,1.013765806479041,17.73967000372105,1.0100117619072515,19.45080000302011,1.009350370197229,8.176654799235324,0.9817816533242891
149.0,0.0,1.0,25.100990543368127,0.9999999999999999,19.8111293998729,0.9999999999999998,4.465047567467371,0.9873447492137947,7.8812683346800565,0.9895792867045912,16.993576679822286,1.0133096418422107,17.495829717192297,1.0105070950284372,19.30574812274899,1.0089262216598824,8.238014104838669,0.9778703324797722
44.0,0.0,1.0,24.358107552221263,0.9999999999999999,19.024411904316594,0.9999999999999999,4.138338964319661,0.9906891346548544,7.1522692605018285,0.9935449263891546,16.209926845549134,1.0144132135308355,16.683701016725532,1.0117853582012817,18.571042607339603,1.0103470342790968,7.727578372158774,0.9829715064605096
2.0,0.0,1.0,24.69330443092349,0.9999999999999999,19.462767864360952,1.0,4.366784435286911,0.9896787386127575,7.7579840264505995,0.9946135211447031,16.645095256321365,1.013266561708795,17.02832583934672,1.0073122618754824,18.893622490723846,1.0081565489824738,7.957520867282581,0.9804407939351357
97.0,0.0,1.0,25.09597143083008,1.0,19.863360707818835,1.0,4.3973621564191285,0.9887621148596101,7.823229069821051,0.9898057906835679,17.048676874158215,1.014341632609385,17.61076384838832,1.0138252161710801,19.31187907016374,1.0108645094690414,8.034163853259702,0.9819854138153584
192.0,0.0,1.0,25.086787657436233,1.0,19.787027965993243,0.9999999999999998,4.463638288509678,0.9885681880729537,7.846753059239106,0.98965758064696,16.96728240863901,1.0125222548157067,17.478036015984173,1.0078876670580617,19.289648233668622,1.0085971966543128,8.240940588351194,0.9818688396999828
160.0,0.0,1.0,24.17272391695454,1.0,18.950111711813378,1.0,3.9415450093342566,0.9896219130058657,7.058678267669894,0.9923352475599793,16.131549722998408,1.0129470891947832,16.618377877085823,1.0076951131075214,18.372437973645564,1.0080519251026199,7.169755749080384,0.9793375966003373
99.0,0.0,1.0,24.522941063755304,1.0,19.319932021469413,0.9999999999999999,4.04579854598179,0.9911943499172651,7.250355343549447,0.9928580349492738,16.503266767792685,1.0136286550229412,17.090816185963725,1.0097349239355689,18.732361899890634,1.0097359563945332,7.316833798555714,0.9848883646757
161.0,0.0,1.0,24.86631461282006,1.0,19.69782695791681,1.0,4.370470017544004,0.9913101129931133,7.811919957817932,0.9945523094654078,16.886125757963807,1.0154167741247178,17.36669898429557,1.014496851423981,19.087821185109934,1.011840634540975,7.889881761944906,0.9860540925411839
37.0,0.0,1.0,24.886569278401108,0.9999999999999999,19.65418208199623,1.0,4.321590921546214,0.9922131991808131,7.634207773591662,0.9971568241723673,16.8431640897583,1.015663369367078,17.404626023171605,1.0138742243745609,19.10682796068942,1.0116229117549675,7.863036141998696,0.9862634414497956
125.0,0.0,1.0,24.40747548974795,1.0,19.177178335480537,0.9999999999999999,4.217946946260175,0.9921597071817421,7.419656259016558,0.9968876706330231,16.365258033536797,1.0153377174001583,16.777166922094025,1.0128069320004451,18.62512598075226,1.0111681574632299,7.712437792442237,0.9855488052508675
123.0,0.0,1.0,24.383160866066877,0.9999999999999998,19.17304303602084,1.0,4.030524438150434,0.9896547876392368,7.234341385223535,0.9931018209726926,16.356327677230393,1.0136106386271493,16.869668934015735,1.0094525570480892,18.586750650876272,1.0087236484396969,7.306330228455765,0.9793924145154845
74.0,0.0,1.0,24.549935344736646,1.0,19.26255909110953,0.9999999999999999,4.201760360197546,0.9909010936543973,7.345929048010735,0.9960426832757889,16.45082958930029,1.0154065615112375,16.951851083398704,1.0136159740412094,18.765701945608228,1.0108399450871444,7.751866153000462,0.9819309898982578
129.0,0.0,1.0,25.202917719857144,1.0,19.867633392170223,1.0,4.429671856110997,0.989720434352049,7.720790641344828,0.990217246810205,17.049677061496848,1.0131646244116244,17.67721847962854,1.0097982530743959,19.41284165718419,1.0098233937052286,8.217793744161916,0.9849176608198135
133.0,0.0,1.0,24.244198357888905,0.9999999999999998,19.1120396337265,0.9999999999999999,4.111885495018828,0.9927468179548619,7.382557253604136,0.998408931181098,16.302423466800175,1.0161697162389665,16.698764326346943,1.0146337702972064,18.465642771713824,1.011829787354231,7.371950976567299,0.9855259021152377
